transaction_id,name,department,revenue,units_sold,unit_sold_average_by_department,department_revenue_rank,units_category,quantile_revenue,3days_rolling_average_revenue,previous_revenue,revenue_%,month_name,sales,quarterly,monthly_growth%
15084,Alice Smith,Clothing,10.5,1,7.6767676767676765,6.0,Low,Q1,103.5,250.0,-389.5,April,10.5,2,4.2
85683,Alice Smith,Beauty,10.5,1,7.186868686868687,6.0,Low,Q1,90.33333333333333,10.5,106.3,June,10.5,2,100.0
93441,Evan Wright,Beauty,100.25,1,7.186868686868687,4.0,Low,Q3,40.416666666666664,10.5,100.25,October,100.25,4,954.7619047619047
86242,Alice Smith,Electronics,100.25,12,7.373626373626373,4.0,High,Q3,70.33333333333333,100.25,-754.5119047619047,January,1203.0,1,100.0
25850,Alice Smith,Electronics,250.0,5,7.373626373626373,2.0,Low,Q4,150.16666666666666,100.25,250.0,June,1250.0,2,249.37655860349128
19446,Alice Smith,Sports,250.0,8,7.402777777777778,2.0,Mideum,Q4,200.08333333333334,250.0,100.62344139650872,January,2000.0,1,100.0
97895,Alice Smith,Electronics,500.75,13,7.373626373626373,1.0,High,Q5,333.5833333333333,250.0,500.75,December,6509.75,4,200.3
54028,Diana Prince,Electronics,50.0,8,7.373626373626373,5.0,Mideum,Q2,266.9166666666667,500.75,-50.30000000000001,December,400.0,4,9.98502246630055
26984,Charlie Brown,Electronics,50.0,6,7.373626373626373,5.0,Mideum,Q2,200.25,50.0,140.01497753369944,July,300.0,3,100.0
65318,Evan Wright,Clothing,100.25,1,7.6767676767676765,4.0,Low,Q3,66.75,50.0,100.25,May,100.25,2,200.5
77649,Charlie Brown,Clothing,500.75,3,7.6767676767676765,1.0,Low,Q5,217.0,100.25,400.25,October,1502.25,4,499.501246882793
48709,Diana Prince,Beauty,100.25,11,7.186868686868687,4.0,High,Q3,233.75,500.75,-299.251246882793,June,1102.75,2,20.0199700449326
36155,Diana Prince,Electronics,50.0,5,7.373626373626373,5.0,Low,Q2,217.0,100.25,129.98002995506738,December,250.0,4,49.87531172069826
80792,Evan Wright,Electronics,50.0,7,7.373626373626373,5.0,Mideum,Q2,66.75,50.0,100.12468827930175,November,350.0,4,100.0
61027,Diana Prince,Home & Kitchen,10.5,3,7.509708737864078,6.0,Low,Q1,36.833333333333336,50.0,10.5,December,31.5,4,21.0
18705,Bob Jones,Clothing,250.0,3,7.6767676767676765,2.0,Low,Q4,103.5,10.5,329.0,October,750.0,4,2380.952380952381
61474,Bob Jones,Sports,250.0,2,7.402777777777778,2.0,Low,Q4,170.16666666666666,250.0,-2030.9523809523812,January,500.0,1,100.0
44707,Diana Prince,Clothing,50.0,14,7.6767676767676765,5.0,High,Q2,183.33333333333334,250.0,50.0,June,700.0,2,20.0
57523,Alice Smith,Sports,250.0,11,7.402777777777778,2.0,High,Q4,183.33333333333334,50.0,330.0,July,2750.0,3,500.0
30581,Charlie Brown,Electronics,100.25,5,7.373626373626373,4.0,Low,Q3,133.41666666666666,250.0,-299.75,May,501.25,2,40.1
11435,Alice Smith,Sports,10.5,12,7.402777777777778,6.0,High,Q1,120.25,100.25,70.4,January,126.0,1,10.473815461346634
55648,Evan Wright,Beauty,250.0,7,7.186868686868687,2.0,Mideum,Q4,120.25,10.5,339.52618453865335,June,1750.0,2,2380.952380952381
86534,Bob Jones,Beauty,50.0,2,7.186868686868687,5.0,Low,Q2,103.5,250.0,-2230.952380952381,March,100.0,1,20.0
63028,Bob Jones,Home & Kitchen,50.0,8,7.509708737864078,5.0,Mideum,Q2,116.66666666666667,50.0,130.0,February,400.0,1,100.0
48000,Bob Jones,Sports,100.25,12,7.402777777777778,4.0,High,Q3,66.75,50.0,100.25,November,1203.0,4,200.5
65204,Diana Prince,Home & Kitchen,500.75,10,7.509708737864078,1.0,Mideum,Q5,217.0,100.25,400.25,March,5007.5,1,499.501246882793
57837,Bob Jones,Home & Kitchen,10.5,6,7.509708737864078,6.0,Mideum,Q1,203.83333333333334,500.75,-389.001246882793,April,63.0,2,2.0968547179231156
45488,Charlie Brown,Home & Kitchen,250.0,3,7.509708737864078,2.0,Low,Q4,253.75,10.5,347.9031452820769,June,750.0,2,2380.952380952381
29975,Charlie Brown,Beauty,50.0,5,7.186868686868687,5.0,Low,Q2,103.5,250.0,-2230.952380952381,August,250.0,3,20.0
49666,Alice Smith,Electronics,100.25,4,7.373626373626373,4.0,Low,Q3,133.41666666666666,50.0,180.25,March,401.0,1,200.5
64917,Diana Prince,Electronics,500.75,4,7.373626373626373,1.0,Low,Q5,217.0,100.25,400.25,December,2003.0,4,499.501246882793
78836,Bob Jones,Home & Kitchen,100.25,6,7.509708737864078,4.0,Mideum,Q3,233.75,500.75,-299.251246882793,May,601.5,2,20.0199700449326
80326,Diana Prince,Clothing,50.0,11,7.6767676767676765,5.0,High,Q2,217.0,100.25,129.98002995506738,December,550.0,4,49.87531172069826
21536,Diana Prince,Beauty,100.25,11,7.186868686868687,4.0,High,Q3,83.5,50.0,150.37468827930175,January,1102.75,1,200.5
81315,Alice Smith,Beauty,10.5,11,7.186868686868687,6.0,High,Q1,53.583333333333336,100.25,-89.99999999999999,December,115.5,4,10.473815461346634
85758,Evan Wright,Electronics,100.25,1,7.373626373626373,4.0,Low,Q3,70.33333333333333,10.5,189.77618453865335,June,100.25,2,954.7619047619047
39629,Alice Smith,Beauty,100.25,8,7.186868686868687,4.0,Mideum,Q3,70.33333333333333,100.25,-754.5119047619047,September,802.0,3,100.0
33499,Alice Smith,Sports,50.0,6,7.402777777777778,5.0,Mideum,Q2,83.5,100.25,50.0,August,300.0,3,49.87531172069826
41860,Bob Jones,Beauty,250.0,13,7.186868686868687,2.0,High,Q4,133.41666666666666,50.0,300.1246882793017,July,3250.0,3,500.0
86919,Charlie Brown,Clothing,100.25,2,7.6767676767676765,4.0,Low,Q3,133.41666666666666,250.0,-299.75,August,200.5,3,40.1
82715,Alice Smith,Clothing,50.0,12,7.6767676767676765,5.0,High,Q2,133.41666666666666,100.25,109.9,March,600.0,1,49.87531172069826
96145,Alice Smith,Home & Kitchen,500.75,13,7.509708737864078,1.0,High,Q5,217.0,50.0,550.8746882793017,May,6509.75,2,1001.5
59930,Diana Prince,Clothing,50.0,5,7.6767676767676765,5.0,Low,Q2,200.25,500.75,-851.5,March,250.0,1,9.98502246630055
94082,Charlie Brown,Beauty,142.93479355488418,2,7.186868686868687,3.0,Low,Q4,231.22826451829474,50.0,232.94977108858365,October,285.86958710976836,4,285.86958710976836
30337,Charlie Brown,Beauty,250.0,11,7.186868686868687,2.0,High,Q4,147.6449311849614,142.93479355488418,64.13041289023164,October,2750.0,4,174.90492957126276
39975,Alice Smith,Beauty,500.75,9,7.186868686868687,1.0,Mideum,Q5,297.8949311849614,250.0,425.84507042873724,April,4506.75,2,200.3
12920,Charlie Brown,Home & Kitchen,10.5,4,7.509708737864078,6.0,Low,Q1,253.75,500.75,-89.80000000000001,September,42.0,3,2.0968547179231156
17287,Charlie Brown,Home & Kitchen,500.75,3,7.509708737864078,1.0,Low,Q5,337.3333333333333,10.5,598.6531452820769,November,1502.25,4,4769.047619047619
63947,Evan Wright,Electronics,500.75,3,7.373626373626373,1.0,Low,Q5,337.3333333333333,500.75,-4168.297619047619,February,1502.25,1,100.0
44020,Charlie Brown,Sports,50.0,12,7.402777777777778,5.0,High,Q2,350.5,500.75,50.0,November,600.0,4,9.98502246630055
96206,Alice Smith,Home & Kitchen,100.25,14,7.509708737864078,4.0,High,Q3,217.0,50.0,190.26497753369944,May,1403.5,2,200.5
18007,Alice Smith,Clothing,10.5,12,7.6767676767676765,6.0,High,Q1,53.583333333333336,100.25,-89.99999999999999,December,126.0,4,10.473815461346634
15408,Alice Smith,Home & Kitchen,250.0,2,7.509708737864078,2.0,Low,Q4,120.25,10.5,339.52618453865335,March,500.0,1,2380.952380952381
23629,Diana Prince,Electronics,100.25,4,7.373626373626373,4.0,Low,Q3,120.25,250.0,-2180.702380952381,February,401.0,1,40.1
97046,Alice Smith,Sports,50.0,2,7.402777777777778,5.0,Low,Q2,133.41666666666666,100.25,109.9,February,100.0,1,49.87531172069826
89273,Evan Wright,Home & Kitchen,50.0,8,7.509708737864078,5.0,Mideum,Q2,66.75,50.0,100.12468827930175,November,400.0,4,100.0
51786,Diana Prince,Electronics,10.5,13,7.373626373626373,6.0,High,Q1,36.833333333333336,50.0,10.5,April,136.5,2,21.0
90765,Evan Wright,Home & Kitchen,10.5,2,7.509708737864078,6.0,Low,Q1,23.666666666666668,10.5,89.5,August,21.0,3,100.0
36015,Bob Jones,Beauty,100.25,12,7.186868686868687,4.0,High,Q3,40.416666666666664,10.5,100.25,October,1203.0,4,954.7619047619047
24288,Charlie Brown,Home & Kitchen,50.0,12,7.509708737864078,5.0,High,Q2,53.583333333333336,100.25,-804.7619047619047,October,600.0,4,49.87531172069826
61920,Diana Prince,Home & Kitchen,10.5,5,7.509708737864078,6.0,Low,Q1,53.583333333333336,50.0,60.62468827930174,April,52.5,2,21.0
35053,Diana Prince,Home & Kitchen,-999.0,4,7.509708737864078,7.0,Low,Q1,-312.8333333333333,10.5,-920.0,January,-3996.0,1,-9514.285714285714
36745,Bob Jones,Electronics,50.0,6,7.373626373626373,5.0,Mideum,Q2,-312.8333333333333,-999.0,9664.285714285714,August,300.0,3,-5.005005005005005
99399,Diana Prince,Sports,250.0,8,7.402777777777778,2.0,Mideum,Q4,-233.0,50.0,355.005005005005,August,2000.0,3,500.0
29816,Alice Smith,Clothing,500.75,3,7.6767676767676765,1.0,Low,Q5,266.9166666666667,250.0,100.75,September,1502.25,3,200.3
31792,Evan Wright,Beauty,10.5,4,7.186868686868687,6.0,Low,Q1,253.75,500.75,-89.80000000000001,April,42.0,2,2.0968547179231156
45111,Bob Jones,Home & Kitchen,10.5,3,7.509708737864078,6.0,Low,Q1,173.91666666666666,10.5,108.40314528207689,October,31.5,4,100.0
12443,Evan Wright,Sports,250.0,9,7.402777777777778,2.0,Mideum,Q4,90.33333333333333,10.5,250.0,January,2250.0,1,2380.952380952381
59708,Diana Prince,Home & Kitchen,250.0,12,7.509708737864078,2.0,High,Q4,170.16666666666666,250.0,-2030.9523809523812,December,3000.0,4,100.0
92711,Bob Jones,Home & Kitchen,10.5,12,7.509708737864078,6.0,High,Q1,170.16666666666666,250.0,10.5,August,126.0,3,4.2
92856,Bob Jones,Home & Kitchen,142.93479355488418,4,7.509708737864078,3.0,Low,Q4,134.47826451829474,10.5,238.73479355488416,December,571.7391742195367,4,1361.2837481417541
91994,Alice Smith,Home & Kitchen,250.0,10,7.509708737864078,2.0,Mideum,Q4,134.47826451829474,142.93479355488418,-1011.2837481417541,February,2500.0,1,174.90492957126276
44832,Bob Jones,Home & Kitchen,100.25,7,7.509708737864078,4.0,Mideum,Q3,164.3949311849614,250.0,25.345070428737245,June,701.75,2,40.1
39402,Diana Prince,Clothing,10.5,14,7.6767676767676765,6.0,High,Q1,120.25,100.25,70.4,July,147.0,3,10.473815461346634
36916,Charlie Brown,Clothing,250.0,11,7.6767676767676765,2.0,High,Q4,120.25,10.5,339.52618453865335,January,2750.0,1,2380.952380952381
19516,Bob Jones,Home & Kitchen,50.0,1,7.509708737864078,5.0,Low,Q2,103.5,250.0,-2230.952380952381,August,50.0,3,20.0
74674,Evan Wright,Sports,500.75,2,7.402777777777778,1.0,Low,Q5,266.9166666666667,50.0,580.75,March,1001.5,1,1001.5
16570,Diana Prince,Electronics,500.75,6,7.373626373626373,1.0,Mideum,Q5,350.5,500.75,-400.75,October,3004.5,4,100.0
36385,Charlie Brown,Sports,50.0,9,7.402777777777778,5.0,Mideum,Q2,350.5,500.75,50.0,June,450.0,2,9.98502246630055
35510,Alice Smith,Electronics,10.5,13,7.373626373626373,6.0,High,Q1,187.08333333333334,50.0,100.51497753369945,April,136.5,2,21.0
53303,Diana Prince,Clothing,-999.0,8,7.6767676767676765,7.0,Mideum,Q1,-312.8333333333333,10.5,-920.0,November,-7992.0,4,-9514.285714285714
48243,Evan Wright,Electronics,100.25,6,7.373626373626373,4.0,Mideum,Q3,-296.0833333333333,-999.0,9714.535714285714,January,601.5,1,-10.035035035035035
84663,Evan Wright,Clothing,100.25,11,7.6767676767676765,4.0,High,Q3,-266.1666666666667,100.25,210.28503503503504,November,1102.75,4,100.0
83319,Bob Jones,Home & Kitchen,50.0,3,7.509708737864078,5.0,Low,Q2,83.5,100.25,50.0,October,150.0,4,49.87531172069826
98397,Evan Wright,Sports,50.0,4,7.402777777777778,5.0,Low,Q2,66.75,50.0,100.12468827930175,April,200.0,2,100.0
21302,Bob Jones,Electronics,10.5,10,7.373626373626373,6.0,Mideum,Q1,36.833333333333336,50.0,10.5,December,105.0,4,21.0
30806,Bob Jones,Electronics,250.0,12,7.373626373626373,2.0,High,Q4,103.5,10.5,329.0,November,3000.0,4,2380.952380952381
29216,Diana Prince,Sports,100.25,6,7.402777777777778,4.0,Mideum,Q3,120.25,250.0,-2180.702380952381,April,601.5,2,40.1
99563,Alice Smith,Clothing,500.75,12,7.6767676767676765,1.0,High,Q5,283.6666666666667,100.25,560.65,April,6009.0,2,499.501246882793
29282,Charlie Brown,Home & Kitchen,250.0,6,7.509708737864078,2.0,Mideum,Q4,283.6666666666667,500.75,-149.501246882793,April,1500.0,2,49.925112331502746
71681,Charlie Brown,Sports,250.0,7,7.402777777777778,2.0,Mideum,Q4,333.5833333333333,250.0,300.07488766849724,April,1750.0,2,100.0
61886,Evan Wright,Home & Kitchen,250.0,5,7.509708737864078,2.0,Low,Q4,250.0,250.0,250.0,January,1250.0,1,100.0
46509,Evan Wright,Sports,10.5,14,7.402777777777778,6.0,High,Q1,170.16666666666666,250.0,10.5,September,147.0,3,4.2
86918,Evan Wright,Home & Kitchen,100.25,3,7.509708737864078,4.0,Low,Q3,120.25,10.5,196.05,January,300.75,1,954.7619047619047
47311,Alice Smith,Beauty,10.5,5,7.186868686868687,6.0,Low,Q1,40.416666666666664,100.25,-844.2619047619047,February,52.5,1,10.473815461346634
88187,Evan Wright,Beauty,10.5,14,7.186868686868687,6.0,High,Q1,40.416666666666664,10.5,100.02618453865337,December,147.0,4,100.0
79350,Diana Prince,Beauty,50.0,6,7.186868686868687,5.0,Mideum,Q2,23.666666666666668,10.5,50.0,March,300.0,1,476.1904761904762
51755,Evan Wright,Beauty,10.5,12,7.186868686868687,6.0,High,Q1,23.666666666666668,50.0,-365.6904761904762,August,126.0,3,21.0
20395,Charlie Brown,Clothing,250.0,10,7.6767676767676765,2.0,Mideum,Q4,103.5,10.5,329.0,January,2500.0,1,2380.952380952381
67761,Bob Jones,Clothing,500.75,8,7.6767676767676765,1.0,Mideum,Q5,253.75,250.0,-1780.2023809523812,July,4006.0,3,200.3
91412,Alice Smith,Electronics,50.0,14,7.373626373626373,5.0,High,Q2,266.9166666666667,500.75,-50.30000000000001,April,700.0,2,9.98502246630055
77728,Evan Wright,Sports,100.25,8,7.402777777777778,4.0,Mideum,Q3,217.0,50.0,190.26497753369944,June,802.0,2,200.5
22219,Alice Smith,Clothing,250.0,2,7.6767676767676765,2.0,Low,Q4,133.41666666666666,100.25,149.5,January,500.0,1,249.37655860349128
58901,Charlie Brown,Clothing,50.0,4,7.6767676767676765,5.0,Low,Q2,133.41666666666666,250.0,-99.37655860349128,September,200.0,3,20.0
14425,Diana Prince,Sports,-999.0,6,7.402777777777778,7.0,Mideum,Q1,-233.0,50.0,-919.0,April,-5994.0,2,-1998.0
39287,Alice Smith,Clothing,100.25,8,7.6767676767676765,4.0,Mideum,Q3,-282.9166666666667,-999.0,2198.25,July,802.0,3,-10.035035035035035
32180,Evan Wright,Clothing,250.0,11,7.6767676767676765,2.0,High,Q4,-216.25,100.25,360.03503503503504,February,2750.0,1,249.37655860349128
35522,Alice Smith,Sports,250.0,1,7.402777777777778,2.0,Low,Q4,200.08333333333334,250.0,100.62344139650872,August,250.0,3,100.0
37696,Charlie Brown,Home & Kitchen,500.75,7,7.509708737864078,1.0,Mideum,Q5,333.5833333333333,250.0,500.75,October,3505.25,4,200.3
88344,Diana Prince,Clothing,10.5,10,7.6767676767676765,6.0,Mideum,Q1,253.75,500.75,-89.80000000000001,April,105.0,2,2.0968547179231156
60108,Diana Prince,Sports,50.0,5,7.402777777777778,5.0,Low,Q2,187.08333333333334,10.5,147.90314528207688,March,250.0,1,476.1904761904762
83972,Bob Jones,Clothing,10.5,13,7.6767676767676765,6.0,High,Q1,23.666666666666668,50.0,-365.6904761904762,June,136.5,2,21.0
74484,Diana Prince,Beauty,250.0,1,7.186868686868687,2.0,Low,Q4,103.5,10.5,329.0,February,250.0,1,2380.952380952381
89141,Alice Smith,Beauty,50.0,3,7.186868686868687,5.0,Low,Q2,103.5,250.0,-2230.952380952381,November,150.0,4,20.0
46408,Evan Wright,Clothing,50.0,9,7.6767676767676765,5.0,Mideum,Q2,116.66666666666667,50.0,130.0,May,450.0,2,100.0
72187,Evan Wright,Clothing,500.75,6,7.6767676767676765,1.0,Mideum,Q5,200.25,50.0,500.75,April,3004.5,2,1001.5
56163,Diana Prince,Home & Kitchen,250.0,5,7.509708737864078,2.0,Low,Q4,266.9166666666667,500.75,-651.5,November,1250.0,4,49.925112331502746
70774,Diana Prince,Sports,500.75,11,7.402777777777778,1.0,High,Q5,417.1666666666667,250.0,550.8248876684972,June,5508.25,2,200.3
91121,Charlie Brown,Clothing,100.25,1,7.6767676767676765,4.0,Low,Q3,283.6666666666667,500.75,-0.05000000000001137,April,100.25,2,20.0199700449326
66942,Diana Prince,Home & Kitchen,10.5,14,7.509708737864078,6.0,High,Q1,203.83333333333334,100.25,90.4800299550674,August,147.0,3,10.473815461346634
48158,Charlie Brown,Sports,50.0,8,7.402777777777778,5.0,Mideum,Q2,53.583333333333336,10.5,139.52618453865335,October,400.0,4,476.1904761904762
25313,Bob Jones,Electronics,50.0,10,7.373626373626373,5.0,Mideum,Q2,36.833333333333336,50.0,-326.1904761904762,December,500.0,4,100.0
13093,Alice Smith,Sports,500.75,6,7.402777777777778,1.0,Mideum,Q5,200.25,50.0,500.75,December,3004.5,4,1001.5
51688,Bob Jones,Beauty,10.5,8,7.186868686868687,6.0,Mideum,Q1,187.08333333333334,500.75,-891.0,September,84.0,3,2.0968547179231156
18712,Evan Wright,Beauty,100.25,10,7.186868686868687,4.0,Mideum,Q3,203.83333333333334,10.5,198.15314528207688,March,1002.5,1,954.7619047619047
48258,Evan Wright,Beauty,-999.0,8,7.186868686868687,7.0,Mideum,Q1,-296.0833333333333,100.25,-1853.7619047619046,April,-7992.0,2,-996.5087281795512
89111,Charlie Brown,Beauty,500.75,8,7.186868686868687,1.0,Mideum,Q5,-132.66666666666666,-999.0,1597.258728179551,July,4006.0,3,-50.12512512512512
27602,Evan Wright,Home & Kitchen,50.0,11,7.509708737864078,5.0,High,Q2,-149.41666666666666,500.75,200.12512512512512,July,550.0,3,9.98502246630055
15415,Bob Jones,Clothing,10.5,10,7.6767676767676765,6.0,Mideum,Q1,187.08333333333334,50.0,100.51497753369945,December,105.0,4,21.0
22984,Diana Prince,Electronics,10.5,13,7.373626373626373,6.0,High,Q1,23.666666666666668,10.5,89.5,June,136.5,2,100.0
83781,Bob Jones,Electronics,50.0,4,7.373626373626373,5.0,Low,Q2,23.666666666666668,10.5,50.0,November,200.0,4,476.1904761904762
22201,Evan Wright,Home & Kitchen,100.25,8,7.509708737864078,4.0,Mideum,Q3,53.583333333333336,50.0,-275.9404761904762,April,802.0,2,200.5
40448,Alice Smith,Home & Kitchen,500.75,14,7.509708737864078,1.0,High,Q5,217.0,100.25,400.25,February,7010.5,1,499.501246882793
16640,Charlie Brown,Beauty,10.5,4,7.186868686868687,6.0,Low,Q1,203.83333333333334,500.75,-389.001246882793,September,42.0,3,2.0968547179231156
57614,Evan Wright,Clothing,100.25,3,7.6767676767676765,4.0,Low,Q3,203.83333333333334,10.5,198.15314528207688,February,300.75,1,954.7619047619047
14648,Evan Wright,Beauty,100.25,3,7.186868686868687,4.0,Low,Q3,70.33333333333333,100.25,-754.5119047619047,February,300.75,1,100.0
67132,Diana Prince,Clothing,100.25,7,7.6767676767676765,4.0,Mideum,Q3,100.25,100.25,100.25,July,701.75,3,100.0
31288,Charlie Brown,Electronics,500.75,3,7.373626373626373,1.0,Low,Q5,233.75,100.25,500.75,February,1502.25,1,499.501246882793
60861,Alice Smith,Clothing,500.75,1,7.6767676767676765,1.0,Low,Q5,367.25,500.75,101.248753117207,July,500.75,3,100.0
13430,Bob Jones,Sports,50.0,8,7.402777777777778,5.0,Mideum,Q2,350.5,500.75,50.0,December,400.0,4,9.98502246630055
91537,Bob Jones,Sports,10.5,1,7.402777777777778,6.0,Low,Q1,187.08333333333334,50.0,100.51497753369945,October,10.5,4,21.0
21664,Diana Prince,Clothing,50.0,8,7.6767676767676765,5.0,Mideum,Q2,36.833333333333336,10.5,129.0,August,400.0,3,476.1904761904762
67660,Alice Smith,Home & Kitchen,100.25,2,7.509708737864078,4.0,Low,Q3,53.583333333333336,50.0,-275.9404761904762,November,200.5,4,200.5
28574,Evan Wright,Sports,250.0,1,7.402777777777778,2.0,Low,Q4,133.41666666666666,100.25,149.5,April,250.0,2,249.37655860349128
36589,Alice Smith,Electronics,100.25,5,7.373626373626373,4.0,Low,Q3,150.16666666666666,250.0,-49.126558603491276,December,501.25,4,40.1
42733,Bob Jones,Clothing,50.0,6,7.6767676767676765,5.0,Mideum,Q2,133.41666666666666,100.25,109.9,June,300.0,2,49.87531172069826
22999,Evan Wright,Sports,500.75,4,7.402777777777778,1.0,Low,Q5,217.0,50.0,550.8746882793017,March,2003.0,1,1001.5
55084,Charlie Brown,Beauty,50.0,9,7.186868686868687,5.0,Mideum,Q2,200.25,500.75,-851.5,October,450.0,4,9.98502246630055
54859,Alice Smith,Beauty,10.5,2,7.186868686868687,6.0,Low,Q1,187.08333333333334,50.0,100.51497753369945,December,21.0,4,21.0
87236,Bob Jones,Electronics,500.75,11,7.373626373626373,1.0,High,Q5,187.08333333333334,10.5,579.75,March,5508.25,1,4769.047619047619
95451,Alice Smith,Home & Kitchen,142.93479355488418,10,7.509708737864078,3.0,Mideum,Q4,218.06159785162808,500.75,-4526.112825492735,December,1429.3479355488419,4,28.54414249723099
36017,Charlie Brown,Beauty,10.5,4,7.186868686868687,6.0,Low,Q1,218.06159785162808,142.93479355488418,81.95585750276902,September,42.0,3,7.346007041993036
84744,Evan Wright,Home & Kitchen,500.75,8,7.509708737864078,1.0,Mideum,Q5,218.06159785162808,10.5,593.4039929580069,February,4006.0,1,4769.047619047619
38865,Bob Jones,Beauty,250.0,10,7.186868686868687,2.0,Mideum,Q4,253.75,500.75,-4419.047619047619,September,2500.0,3,49.925112331502746
74772,Evan Wright,Home & Kitchen,10.5,5,7.509708737864078,6.0,Low,Q1,253.75,250.0,60.57488766849726,December,52.5,4,4.2
36737,Alice Smith,Sports,50.0,12,7.402777777777778,5.0,High,Q2,103.5,10.5,145.8,April,600.0,2,476.1904761904762
57304,Evan Wright,Clothing,100.25,1,7.6767676767676765,4.0,Low,Q3,53.583333333333336,50.0,-275.9404761904762,July,100.25,3,200.5
65554,Alice Smith,Electronics,250.0,9,7.373626373626373,2.0,Mideum,Q4,133.41666666666666,100.25,149.5,November,2250.0,4,249.37655860349128
24153,Charlie Brown,Electronics,500.75,10,7.373626373626373,1.0,Mideum,Q5,283.6666666666667,250.0,351.3734413965087,October,5007.5,4,200.3
22254,Charlie Brown,Beauty,100.25,6,7.186868686868687,4.0,Mideum,Q3,283.6666666666667,500.75,-0.05000000000001137,July,601.5,3,20.0199700449326
55004,Diana Prince,Home & Kitchen,500.75,4,7.509708737864078,1.0,Low,Q5,367.25,100.25,580.7300299550674,July,2003.0,3,499.501246882793
93807,Alice Smith,Beauty,50.0,9,7.186868686868687,5.0,Mideum,Q2,217.0,500.75,-349.501246882793,November,450.0,4,9.98502246630055
28449,Alice Smith,Clothing,500.75,14,7.6767676767676765,1.0,High,Q5,350.5,50.0,590.7649775336995,December,7010.5,4,1001.5
89767,Alice Smith,Sports,50.0,2,7.402777777777778,5.0,Low,Q2,200.25,500.75,-851.5,March,100.0,1,9.98502246630055
29816,Alice Smith,Home & Kitchen,50.0,10,7.509708737864078,5.0,Mideum,Q2,200.25,50.0,140.01497753369944,May,500.0,2,100.0
42265,Alice Smith,Beauty,250.0,4,7.186868686868687,2.0,Low,Q4,116.66666666666667,50.0,250.0,March,1000.0,1,500.0
45400,Evan Wright,Sports,50.0,3,7.402777777777778,5.0,Low,Q2,116.66666666666667,250.0,-350.0,July,150.0,3,20.0
93976,Alice Smith,Beauty,10.5,9,7.186868686868687,6.0,Mideum,Q1,103.5,50.0,90.5,July,94.5,3,21.0
68762,Evan Wright,Beauty,10.5,1,7.186868686868687,6.0,Low,Q1,23.666666666666668,10.5,89.5,January,10.5,1,100.0
93300,Charlie Brown,Electronics,500.75,12,7.373626373626373,1.0,High,Q5,173.91666666666666,10.5,500.75,December,6009.0,4,4769.047619047619
14263,Evan Wright,Sports,10.5,8,7.402777777777778,6.0,Mideum,Q1,173.91666666666666,500.75,-4658.547619047619,March,84.0,1,2.0968547179231156
49952,Evan Wright,Sports,10.5,1,7.402777777777778,6.0,Low,Q1,173.91666666666666,10.5,108.40314528207689,October,10.5,4,100.0
93524,Evan Wright,Sports,250.0,12,7.402777777777778,2.0,High,Q4,90.33333333333333,10.5,250.0,December,3000.0,4,2380.952380952381
69379,Bob Jones,Sports,250.0,9,7.402777777777778,2.0,Mideum,Q4,170.16666666666666,250.0,-2030.9523809523812,July,2250.0,3,100.0
62329,Charlie Brown,Home & Kitchen,50.0,5,7.509708737864078,5.0,Low,Q2,183.33333333333334,250.0,50.0,December,250.0,4,20.0
16540,Diana Prince,Beauty,10.5,1,7.186868686868687,6.0,Low,Q1,103.5,50.0,90.5,January,10.5,1,21.0
60192,Alice Smith,Clothing,10.5,11,7.6767676767676765,6.0,High,Q1,23.666666666666668,10.5,89.5,May,115.5,2,100.0
47198,Bob Jones,Sports,250.0,13,7.402777777777778,2.0,High,Q4,90.33333333333333,10.5,250.0,October,3250.0,4,2380.952380952381
84137,Alice Smith,Beauty,50.0,5,7.186868686868687,5.0,Low,Q2,103.5,250.0,-2230.952380952381,August,250.0,3,20.0
11591,Alice Smith,Clothing,10.5,8,7.6767676767676765,6.0,Mideum,Q1,103.5,50.0,90.5,January,84.0,1,21.0
96066,Evan Wright,Electronics,250.0,9,7.373626373626373,2.0,Mideum,Q4,103.5,10.5,329.0,June,2250.0,2,2380.952380952381
45133,Bob Jones,Sports,100.25,12,7.402777777777778,4.0,High,Q3,120.25,250.0,-2180.702380952381,September,1203.0,3,40.1
49063,Charlie Brown,Clothing,50.0,12,7.6767676767676765,5.0,High,Q2,133.41666666666666,100.25,109.9,September,600.0,3,49.87531172069826
24199,Bob Jones,Beauty,250.0,5,7.186868686868687,2.0,Low,Q4,133.41666666666666,50.0,300.1246882793017,January,1250.0,1,500.0
71550,Bob Jones,Beauty,10.5,1,7.186868686868687,6.0,Low,Q1,103.5,250.0,-389.5,January,10.5,1,4.2
85897,Alice Smith,Clothing,250.0,13,7.6767676767676765,2.0,High,Q4,170.16666666666666,10.5,345.8,May,3250.0,2,2380.952380952381
17083,Alice Smith,Home & Kitchen,100.25,4,7.509708737864078,4.0,Low,Q3,120.25,250.0,-2180.702380952381,May,401.0,2,40.1
55500,Alice Smith,Sports,500.75,14,7.402777777777778,1.0,High,Q5,283.6666666666667,100.25,560.65,April,7010.5,2,499.501246882793
31195,Diana Prince,Sports,250.0,14,7.402777777777778,2.0,High,Q4,283.6666666666667,500.75,-149.501246882793,February,3500.0,1,49.925112331502746
